item_id,description
273010677712,"Tips for EASY payment:PUT all item want AT CART, you can make ONE single payment for mutilple items.For better control of stock, all items are set up as immediate payment required when you click purchase, and thus, PUT all items at CART will shorten your payment time. Good day and hapy bidding.Item: Takara Tomy Beyblade x 1 pcs as per listing stated with all items as per original packing.  Products Details: ALL from Smoke FREE HOME  SHIPPING AND HANDLING CHARGESPls notice that the total price is included both listing price and shipping and handling, while I have set up immediate payment requirement, so there is NO combine shipping deduction. Please still consider to purchase in case total price can fit your budget.■ see below (FLAT shipping and handling to worldwide)(Shipping by Hong Kong Post Office Airmail. Parcel to be sent out within 2 working days upon payment received. Normal Airmail can process 10 to 23 days as per ebay standard.)■ Registered Mail Fee = US$3 (optional)If you NEED registered airmail which means WITH tracking no., pls send additional US$3 or 2GBP to my paypal account or send me email to request an invoice, unless it is free upgrade as registered airmail.  (It can be added as mailing insurance. ONLY paid for registered fee can have mailing reference no. for mailing checking. Or I cannot help you to check the mailing status and you need to bear the mailing risk.) ■ FREE upgrade to registered WHEN YOUpurchase US$30 auction value as per ebay listing price IMPORTANT  ■ PAYMENT by PAYPAL ONLY! ■ EXCHANGE as per returning policy.■ Email to me with specific messages such as product question, mailing checking, etc. or I may ignore the email as junk mail."
262952676649,"Features:    Gorgeous Kids Girls Princess Wedding Party Dress, Short Sleeves.    Round neck, hidden back zipper, single keyhole button closure of the collar.    Floral lace top bodice, back with hollow heart shape.    Perfect for party, wedding, pageant, birthday or other special occasions.SizeDress LengthShoulderChest*2Age Advice3T53cm22cm26cm2-3 Years4T56cm23cm27cm3-4 Years5T59cm24cm28cm4-5 Years6T62cm25cm29cm5-6 Years7T65cm26cm30cm6-7 YearsPackage:1x Girls DressPosted with eBay Mobile"
282286821439,"Black Bandit Eye Mask Masquerade Ball Zorro Burglar Fancy Dress CostumeMaterial: DacronWith Black stretchy ties (40cm)One size fits all Package Included:1 x Black eye Mask
MPN Does not apply Brand Unbranded UPC 4894462108536
fStyle6
Eye Mask Costume Mask highwayman robber Fancy Dress Black Zorro Bandit Thief F6
Black Bandit Eye Mask Masquerade Ball Zorro Burglar Fancy Dress CostumeMaterial: DacronWith Black stretchy ties (40cm)One size fits all Package Included:1 x Black eye Mask
Item SpecificsMPN Does not applyBrand UnbrandedUPC 4894462108536
Payment
1. We only accept payment via PayPal, other payment is not acceptable.2. Please make sure your shipping address is the same of your PayPal address before you pay. We will not be responsible for such a case if you change you shipping address as we have shipped your items out. Shipping
1. We only ship to Australia ;Europe;US(APO/FPO are not included);CA;FR;IT;ES.2. We only ship to confirmed PAYPAL address; your PAYPAL address must match your Shipping address.3. Any non-received items caused by invalid address registered on PayPal are not in our full refund or replacement policy. Shipping fee has including the local handing and packaging fee.4. All the items will be shipping within 1-2 working days after receiving the payment, except some holidays.5. We will not be responsible for any custom delay or tax, because transit time is highly depended and provided by postal Service.Returns
1.If you have not satisfied as you received the item, please return it within 30 days for a replacement or money back. Please contact me before you return it. 2.All  returned items must be in the original packaging with all  components  and  accessories included, and you must provide us the return  shipping  information  (The shipment or the tracking number) 3.Return  shipping fee is to be paid by the buyers. We will not be   responsible for any  custom duty or import taxCustomer Services
1.One Year Manufacturer's Warranty for defective items (excluding items damaged and/or misused after receipt).2.Defective items must be reported and returned to us within the warranty period (and in the original packaging, if possible). You must tell us what the defect is and give us your eBay ID. We do not repair or replace items with an expired warranty. 1. We will be appreciated that you can leave us positive feedback with five starts if you are satisfied with our items and our service. We will do the best feedback for you too.2. Feedback is very important to us, so hope you can contact us immediately before you give us neutral or negative feedback, we would glad to solve any problems for you.
fStyle6-----Shopping Journey to Paradiseï¼�
DESCRIPTIONPAYMENTSHIPPINGRETURN POLICYCONTACT US
Shop Category Store Home Arts, Crafts & Sewing Automotive Parts & Accessories Baby Beauty Camera & Photo Cell Phones & Accessories Clothing & Accessories Computer Accessories Consumer Electronics DIY & Tools Electronics Accessories Garden & Outdoors Health & Personal Care Home & Kitchen Industrial & Scientific Jewellery Lighting Luggage & Bags Musical Instruments Office Products Outdoors Pet Supplies Shoes Tools & Building Supplies Toys & Games Watches OtherHot Item
10 Pcs Marbles 16mm glass marbles Knicker glass balls decoration A4H4
AUD 1.93
4X Metal Drinking Stainless Steel Straw Straight Straws fr Juice Coffee Dri Z7T8
AUD 2.77
Mini Digital Voltmeter 4.5-30V LED Auto Car Voltage Volt Panel Gauge Meter F6
AUD 1.85
Round Laser Cut Flower Felt Placemats Kitchen Dinner Table Cup Mats Cushion F4U2
AUD 1.95
36 Tips False Nail Art Polish DIY Display Color Practice Chart Palette F6
AUD 1.35
PictureNew List Item
10PCs Mixed Heart Shape Lobster Clasps 22mm x12mm Q5N2
AUD 3.08
10PCs Stainless Steel Big Hole Beads Silver Tone 11mm A1E3
AUD 2.55
Silk Filled Sleep Eye Mask Sleeping blindfold Travel Eyeshade DHL
AUD 3.51
4PCS Tape Measure With Key Chain Plastic Portable Retractable Ruler Centime L7C5
AUD 6.14
50 Silver Tone Palette Paintbrush Charm Pendants J8K1
AUD 1.83
Help & InfoPayment PolicyShipping PolicyReturn PolicyFAQAbout Us
Eye Mask Costume Mask highwayman robber Fancy Dress Black Zorro Bandit Thief F6
Black Bandit Eye Mask Masquerade Ball Zorro Burglar Fancy Dress CostumeMaterial: DacronWith Black stretchy ties (40cm)One size fits all Package Included:1 x Black eye Mask
Payment
1. We only accept payment via PayPal, other payment is not acceptable.2. Please make sure your shipping address is the same of your PayPal address before you pay. We will not be responsible for such a case if you change you shipping address as we have shipped your items out.
Shipping
1. We only ship to Australia ;Europe;US(APO/FPO are not included);CA;FR;IT;ES.2. We only ship to confirmed PAYPAL address; your PAYPAL address must match your Shipping address.3. Any non-received items caused by invalid address registered on PayPal are not in our full refund or replacement policy. Shipping fee has including the local handing and packaging fee.4. All the items will be shipping within 1-2 working days after receiving the payment, except some holidays.5. We will not be responsible for any custom delay or tax, because transit time is highly depended and provided by postal Service.
Returns
1.If you have not satisfied as you received the item, please return it within 30 days for a replacement or money back. Please contact me before you return it. 2.All  returned items must be in the original packaging with all  components  and  accessories included, and you must provide us the return  shipping  information  (The shipment or the tracking number) 3.Return  shipping fee is to be paid by the buyers. We will not be   responsible for any  custom duty or import tax
Customer Services
1.One Year Manufacturer's Warranty for defective items (excluding items damaged and/or misused after receipt).2.Defective items must be reported and returned to us within the warranty period (and in the original packaging, if possible). You must tell us what the defect is and give us your eBay ID. We do not repair or replace items with an expired warranty.
1. We will be appreciated that you can leave us positive feedback with five starts if you are satisfied with our items and our service. We will do the best feedback for you too.2. Feedback is very important to us, so hope you can contact us immediately before you give us neutral or negative feedback, we would glad to solve any problems for you.
Copyright of XXXX. All rights reserved.
Powered by SoldEazy"
142041160489,"Mini Small Pocket Digital Electronic Weighing Scales Accurate to 0.01g Gram O0Q3
0.01g * 100g/0.1g * 500g Dual Mini Digital Jewelry Pocket Scale
Features: Ultra-compact design. 100g capacity with 0.01g accuracy and 500g capacity with 0.1g accuracy. Excellent quality. Stainless steel platform. Green Back-lit LCD display. Auto power off after 1 minute. Easy on-key calibration. Carrying black pouch. Low power prompting. Fits easily in a pocket or handbag for weighting on the go.
Specifications: Color: Silver Plural capacity/accuracy: 0-100g/0.01g; 101-500g/0.1g Units: g/oz/T/gn/ozt/dwt/ct Power supply: 1 * CR2032 (not included) Working temperature: 10-30℃ Back light: Green backlight LCD display: 5 digi LCD display Platform: Stainless steel Auto off: 1 minute Item size: 4.5 * 7.5 * 1.3cm Item weight: 36g Package size: 10 * 7 * 2cm Package weight: 57g
Package including:H4577 1 * Digital Scale 1 * Carrying Pouch 1 * Manual"
190720046603,"&amp;lt;div style=""text-align:center""&amp;gt;&amp;lt;img src=""https://ti2.auctiva.com/sw/java.gif"" border=""0""&amp;gt;&amp;lt;br&amp;gt;&amp;lt;table align=""center""&amp;gt;&amp;lt;tr&amp;gt;&amp;lt;td&amp;gt;&amp;lt;a style=""text-decoration:none"" href=""https://emporium.auctiva.com/clothes99"" target=""_blank""&amp;gt;&amp;lt;img src=""https://ti2.auctiva.com/sw/images.gif"" border=""0""&amp;gt;&amp;lt;/a&amp;gt;&amp;lt;/td&amp;gt;&amp;lt;td height=""27px"" valign=""middle"" align=""center""&amp;gt;&amp;lt;font face=""arial"" size=""2""&amp;gt;&amp;lt;b&amp;gt;&amp;lt;a href=""https://emporium.auctiva.com/clothes99"" target=""_blank""&amp;gt;clothes99&amp;lt;/a&amp;gt; Store&amp;lt;/b&amp;gt;&amp;lt;/font&amp;gt;&amp;lt;/td&amp;gt;&amp;lt;/tr&amp;gt;&amp;lt;/table&amp;gt;&amp;lt;/div&amp;gt;&amp;lt;img src=""https://ti2.auctiva.com/web/aswCredit.gif"" border=""0""&amp;gt;&amp;lt;br&amp;gt;&amp;lt;a href=""https://www.auctiva.com/?how=scLnk0"" target=""_blank""&amp;gt;&amp;lt;img src=""https://ti2.auctiva.com/images/sc1line0.gif"" border=""0""&amp;gt;&amp;lt;/a&amp;gt; Ebay Template
Brand New EVA Carrying Storage Case Pouch Bag For Earphone Headphone   100% brand new and high quality Made of supreme quality, durable EVA crush resistant, anti-shock material Soft inner cloth lining, one mesh pocket inside Uniquely ball shape designed to custom fit your headset Compact and functional hard case keeps items safe and extremely portable Simply zip it up and toss it into your purse, briefcase or luggage for easy travel. Diameter:68mm(inside)*75mm(outside)*35mm(High) Package includes : 1 x case We only accept payment to us through Paypal . Paypal is the safest and quickest way to pay online and offers seller and buyer protection.Please pay within 2 days so as to avoid unnecessary delays and to ensure you get your item ASAP.Buyers will receive the transaction notification from eBay within 24 hours. We reserve the rights to cancel the order if the buyer does not pay us or
for payment within 7 business days after auction end. Payment must be received unless buyer has
with any specific reasons. An unpaid strike will be sent if the item has not been paid after 14 days.Our shipping rates include the cost of shipping, handling, packaging and related manpower costs.We usually shipped out the items the next business day after payment has been verified (Sat. & Sun. excluded.) We ship items by Airmail,the shipping time is as below:We hope it arrive on time but since this is an international delivery, shipping time will be highly depended on the courier company and local customs/duties. Thank you for your understanding. All our items will be shipped to buyer's PayPal address, please confirm your address on PayPal.It is the buyer responsibility to provide a deliverable shipping address Buyers have to pay the postage again if the package returned back to us because of undeliverable address. No sales tax is required We will send all items mark as a 'GIFT' , 90% of country allow citizen receive a gift by no duty fee. We will not provide combined shipping, but can make some discount for more than 1 item you boughtIf you are interested in larger purchases,also please contact me for good price.We have always been doing our best to provide the best service and reliable products for every customer. Please
to resolve the issue before leaving negative feedback.Attention Intellectual Property Rights Owners Dear Intellectual Property Right Owners. If you feel any of our products violate your Trademark, Design, or Patent Rights, please
immediately and we will instantly remove any offending listing pending further discussion. We guarantee to respond to any email send to us within 24hours seven days a week. Please
before leaving a negative or Neutral feedback. In a case there are any problems during the process,there's no problem we cannot solve. We are here to serve you.We are committed to your satisfaction and earning 5 stars in each feedback category. If you feel that we don't deserve 5 stars please
by email we will make every effort to earn the 5 stars.We appreciate your business. If you are satisfied with our service and product, please rate the Detail Seller Rate on eBay with all five star and leave us a positive feedback. Our system will automatically do the same for you. If you have any questions, please
first, simply leaving negative or neutral feedback can’t resolve the problem.Return: Buyers must
to send the defective items back for exchange . **Please read our Return/Refund policy for details**Our warranty does not extend to any products that are physically damaged or that are not under normal operating conditions as a result of misuse or improper installation on the buyer/user’s part.Items should be returned with original packages.Defective products must be returned within 30 days from issuing date. Otherwise, no replacement will be made. For all return products customers MUST
for the returning address.No refund accepted after 30 days of receipt.In all cases, buyers should pay shipping fees at their own cost to return products for exchange or refund. We will be responsible for the postage of replacements. thanks for your understanding.Keep us in business, please give positive feedback with all five star. Powered by eBay Turbo ListerThe free listing tool. List your items fast and easy and manage your active items.&amp;lt;div style=""text-align:center""&amp;gt;&amp;lt;a style=""text-decoration:none"" href=""https://mostpopular.sellathon.com/?id=AC863039""&amp;gt;&amp;lt;img src=""https://www.sellathon.com/Resources/Images/countercredit.gif"" border=""0""&amp;gt;&amp;lt;/a&amp;gt;&amp;lt;/div&amp;gt;"
172831851541,"Condition:100%Brand New and high quality Material:Polyester Quantity:1pcsSize:38*302cm      -Paypal only.-Please make payment asap,then we can arrange shipment for you asap.-We only ship to Paypal confirmed address. for international Buyers, We only Shipping to Paypal Verify user.Before you Biding,verify your paypal account please."
192003289351,"Description
100% Brand New Adult sized. One size fits most. Features: Easily adjustable (from 7-12cm). Widen your shoes making them more comfortable. Can stretch your shoes to achieve a perfect fit. Type: Shoe Stretchers Gender: Men's, Women's Material: ABS, Aluminum Features: Useful, Convenient, Distortion Prevention, Tool Stretcher Width: 7cm - 12cm/2.76"" - 4.72"" (Approx.) What you Get:) 1 * posh shapers Notice:
Different computer display colors differently, actual item color may slightly vary from the images. Please compare the detail sizes with yours before you buy! Please allow 1-2cm error due to manual measurement. The accessories are not included. Thanks for your understanding.
NO Retail Box. Packed Safely in Bubble Bag.
Shipping
We ship to your eBay or Paypal address. Please make sure your eBay and Paypal address is correct before you pay.
Items will be shipped within 1-5 business day when we received payment.
Delivery time depends on destination and other factors; If you cannot wait patiently for the shipping time we declared, we recommend you choose some local seller.
International buyers please note: 1. Import duties, taxes and charges are not included in the item price or shipping charges. These charges are buyerâ€™s responsibility. We will try our best to reduce the risk of the custom duties. 2. Please check with your country's customs office to determine what these additional costs will be prior to buying.
Payment
We accept PayPal only.
All major credit cards are accepted through secure payment processor PayPal.
Payment must be received within 7 business days of auction closing.
We ship to your eBay or Paypal address. Please make sure your eBay and Paypal address is correct before you pay.
About us
We strive for 100% customer satisfaction! Positive Feedback is very important to us. If you have any questions, please feel free to contact us via ""Ask seller a question"" . We will reply your email within 24 working hours"
272791484043,"Product Features:1. Includes Four (4) pieces Size C 5000mah Ni-MH Rechargeable batteries. 2. Unique designed with LCD display screen to indicate the battery(AA/AAA/C/D Ni-MH Ni-Cd batteries) status: Charge, Discharge, Full or Bad. The LED indicators is for 9V Battery only, when charge for 9V battery, the LED turn to red, turn off when fully charged3. Recharge or discharge for 1 to 4 pieces of AA/AAA/C/D Ni-MH Ni-Cd batteries,charge for 1 to 2 pieces of 9V Ni-MH Ni-Cd batteries4. Press the blue discharge button to discharge mode,automatically turn to charging mode when fully discharged. Batteries not included5. With negative delta V (- ∆V) cut-off function (except for 9V batteries),with safety timer control for overcharge protection ,with short circuit protection ,with non-rechargeable cell detection6. Intelligent microprocessor controlled,built-in microcomputer chip will convert the charging mode from fast charging to trickle charging when batteries are nearly full charged(actually not) which ensure the batteries are fully chargedProduct Specification:For the Battery:1. Capacity: 5000 mAh2. Voltage: 1.2V3. Battery type: C R144. Chemical Composition: Ni-MH5. Weight: 600g6. Quantity: 8pcs7. Size: 2.6 x 1.3 x 1.3 inchesFor the Charger: 1. Input:    AC 100-240V AC 50/60Hz,10W     DC 12V 800mA 2. Output:     AA/AAA/C/D: 1.2V DC x 4 1000mA;     9V :DC x 2 30mA 3. No Load Power Consumption:0.5W MAX 4. Full Load power consumption:10W MAX 5. Battery Charge Rate:>95% 6. Size: 7.7 x 2.1 x 3.7 inches7. Weight:320g Charging Time Table: Battery Type (Ni-MH) Capacity Charging time (approx.) AAA 500-1200mAh 1 - 3 hours AA 1300-2800mAh 1 - 3 hours C 1800-5000mAh 1 - 5 hours D 1800-10000mAh 1 - 8 hours 9V 150-600mAh 5-20 hours Compatible with: AA/AAA/C/D Ni-MH/Ni-Cd rechargeable battery 9V Ni-MH/Ni-Cd rechargeable battery Package Includes:8x EBL® 5000mAh C Size Ni-MH Rechargeable Batteries1x EBL® Universal LCD Smart Battery Charger1x Charge Cable (US Plug)1x User ManualOn Aug-04-17 at 18:48:33 PDT, seller added the following information:"
371722257430,"Cute girls underwear six pack color design random Triangle pantsItem type:underwearColor: RandomPattern: RandomGender:girlsMaterial:CottonQuantity:6 pcs/packPlace of origin:ChinaSeason:Autumn,Spring,Summer,WinterCondition:100% brand newsizeAgeWaist　XS0-1T22-63cm/8.66-24.8""　S2-3T23-68cm/9.05-26.77""　M4-5T24-70cm/9.44-27.55""　L6-7T25-75cm/9.84-29.52""　XL8-12T26-80cm/10.23-31.48""　 Package included:  6*underwear"
291712332271,"For iPhone 7 7Plus 6 6S Stylish New Math formula Creative Soft Bumper Case Cover　　　　Features:1. Compatible for iPhone  6/ 6Plus 6S/6s Plus 5/5S2. Protect your iPhone from scratches, dents, oil3. 100% Brand new very good quality and special design4. Exact size and fit for your phone perfertly5. 1pc case in package　Package including :1 x For iPhone 7 7Plus 6 6S Stylish New Math formula Creative Soft Bumper Case Cover　 ShippingItem will be shipped within 1 working days after full cleared payment is received. We only ship to the approved address given in ebay.Please make sure the ebay address is correct. Estimate Shipping time:To USA:7-15 days To most countries:12-25 days.We also offer the other Express such as DHL,EMS,UPS etc.for you to choose,but the shipping fee must be charge for yourself. Shipping&Handing cost include:postage,handing charges and packaging materials. The additional cost such as Tax and customs charges will be charge for buyer. A notification email of dispatch will be sent to buyer after item is posted. Sometimes the package maybe stay at customs for long time,Please understanding international shipping. More FAQ about Delivery,contact our customer service. CountryApprox Delivery TimeTracking NumberUSA7-15 daysFreeUK /Australia/CAmay 15-25 business days2$Brazil / South Americamay 15-25 days2$France / Spain/Germany/ Eastern EU/and othermay 15-25 days2$DelayIn rare cases, it may take longer due to delay in customs clearance/weather/holidaysAdvice: pls contact us at once! we will solve yourproblem wellPackage>40$may 15-25 business dayswe offer free Tracking No.Contact Us Firstcontact us on ebay is the bestany questions, just feel free to contact us, glad to be at your service :）　 Contact  UsYour 100% satisfaction is utmost important to us; we pledge to do everything possible to gain your trust and approval. We will notify you immediately when your order will be shipped. We welcome your feedback. We can normally get back to you within 1-2 working days. For email communication, please check your junk email folder if you do not see our reply. If you have any problem, please contact us on ebay or on email. FeedbackOur goal is to make sure you are a happy buyer and pleasant shopping with us. Please email us before leaving any 1 or 2 ratings, negative feedback or open any ebay or paypal dispute. We understand the concerns and frustrations you might have, and will do our endeavor to resolve the issues. Please give us the opportunity to resolve any problem.  Return & Refund PolicyRefund or exchange is allowed if there is a mistake in aution description or during shipping. Any non-received items caused by invalid address registered on PayPal are not in our full refund or replacement    policy. Payment MethodWe accept only PayPal payment. Payments are due within 3 days of auction closing,otherwise the item may be removed from your order and sold to someone else."
401011145866,"Store Home
New Arrival
Ending Soon
Add to Favourites
View Feedback
Contact us
Store Categories
Clothing,Shoes &Accessories
Men's Clothing
Casual Shirts
T-Shirts
Blazers & Sport Coats
Coats & Jackets
Pants
Shorts
Sweaters
Sweats & Hoodies
Vests
Women's Clothing
Coats & Jackets
Dresses
Pants
T-Shirts
Tops & Blouses
Women's Accessories
Wallets
Women's Handbags &Bags
Handbags & Purses
Cell Phones &Accessories
Cell Phone Accessories
Cables & Adapters
Cases, Covers & Skins
Chargers & Cradles
Headsets
Other
Computers/Tablets &Networking
iPad/Tablet/eBook Accessories
Other
Home &Garden
Home Decor
Tools
Consumer Electronics
USB Cable EU US Plug Wall Car Charger For Samsung Galaxy Note4 Note2 S4 S3 S6Description100% Brand new and high quality.The Dual/Single USB US / EU / Car Standard travel charger is convenient to take along as a travel charger.Compatible with most USB powered device, cellphone smartphone, PDA, MP3,MP4,Tablet PC, Etc.Small size, easy to carry.Dual/Single USB charge output ports.Input: AC 100-240V, 50/60HzOutput 1: DC 5V 1A(Output 2: DC 5V 2A)Plug Type: US / EU / Car PlugColor: White, BlackFeaturesSpecificationPackage_ContentsAs you choose
Shipping Policy
1. This item is just shipped to worldwide by air mail.
2. Orders processed within 48 hours of payment verification.
3. Additional COD charges, VAT, Customs fees, AND/OR Duty for importation (if any) are responsible by the buyer.
4. We only ship to confirmed Ebay addresses. If you want change your adress or color and size , Please list your special requests (color, packages, value of declaration, etc.) in the paypal notes section when you make payment.
5. We have other Express shipping ways (EMS/DHL/UPS/USPS),if you want to use them,please contact me,but you need to pay an additional fees.
Payment Mothed
1. We accept payment via Paypal only.
2. Total amount due includes the final auction price plus S&H(Shipping and Handling).
3. Buyers need to pay within 7 days after successful payment, non-payment after 7 days, we are going to close this transaction.
4. The E-check payment may need to Spend 3-4 Bussiness Days to clear , then we can send items.
5. The items have been mailed, the buyers want to change the size or color, we can not accept it.
Return policy
1. If you are not satisfied when you receive your item, please contact us for a replacement or money back.2. If the item is defective, we will send you a replacement without any extra charge, or offer a full refund after we receive the defective item,but return shipping should be paid by buyer.3. Buyers need to return the goods within 30 days. Returned packages must be the original package, which includes ebay ID and specific reason for the returns.
About us
1. Welcome to our store! We are a professional worldwide wholesale company. High product quality, reasonable prices, excellent customer service and a reliable credit standing is our tenet.2. If you like our products, please add my eBay shop to your ""My Favorites"" list.3. We maintain high standards of excellence and strive for 100% customer satisfaction! Feedback is very important to us.4. Please contack us and give us an opportunity to solve the problem BEFORE you give us or feedback.5. If no response within 24 Hours, please check the spam in your mail box. And try to contact us via ebay message for your problem. We will do our best to solve your problem.Please come back soon and visit us again!
Copyright @ babymad1999 rights reserved.
inkFrog Analytics
On 15-Oct-15 at 19:41:50 AEDST, seller added the following information:On 12-Oct-17 at 18:02:13 AEDST, seller added the following information:"
311918457438,"Cotton Newborn Baby Boy Girl Romper !!! Brand NEW with High quality
New FashionMain Color: As the PictureMaterial: Cotton Blend Attention plz: If your kid is chubby, we recomend choosin g a larger size, thanks.Please kindly refer to your kids actual height and the size chart before buying/bidding. Thanks.  Package included: 1 x RomperSize Chart:  There is 2-3% difference according to manual measurement. please check the measurement chart carefully before you buy the item. 1 inch = 2.54 cm Please note that slight color difference should be acceptable due to the light and screen.#1
#2 #3 #4 #5 #6 #7#8#9#10#11#12#13#14#15#16   International Buyers  Please Note: Import duties, taxes and charges are not included in the item price or shipping charges. These charges are the buyer's responsibility. Please check with your country's customs office to determine what these additional costs will be prior to bidding/buying. Item will be sent to buyer's Ebay shipping address ONLY, so please CONFIRM your available address on Ebay before pay through paypal. But sometimes international delivery is highly depended on the Courier Company and local customs/duties. If you do not receive your item on time, please contact us immediately for further assistance. Thank you for your understanding.Shipping Method: The items will be shipped by China Post , It will take 15-25 working days from shipment date.The items will be shipped by USPS to USA, Absolutely Safe! EVERY PACKAGE HAVE TRACKING NUMBER. It will take 7-12 working days from shipment date.We also supply with DHL, UPS, EMS express shipping, but you need pay more money for express shipping. If you need express shipping service, please contact us before order(Telephone are must for international express shipping, If you need express shipping service, Please note your Telephone when your payment.)Shiping Time:All items will be posted to you within 3 working day (on the weekdays - Monday to Friday) the payment is cleared on seller's sideEstimated delivery timeInternational package takes about 15-20 days to ship to destination; By post office past shipping statistic report, here below is the arrival lead time performance table for some countries, which is for buyer reference only.We accept only PayPal payment.  Please make sure you have a valid/confirmed PayPal account before bidding All PayPal Payments must be Confirmed (Shipping and billing addresses must match)Payment is required within 7 days from the date of the auction ending A non-payment dispute will be automaticcally opened if full payment is not received after 14 days of auction.Return is accepted within 14 days after the buyer's receiving the item. (Excluding contrived damagement or misusage).100% money-back Guaranteed! All product will be tested in 100% before delivery.If the item is defected by the processing of postage,Buyer has up to 14 days from date of receipt for exchange of a new one.All shipping charges for returned products are to be paid by the buyer,Please contact us for the return addressWe left positive feedback for you after receiving payment. Your feedback is very important for us, positive feedback and 5 Score DSR is highly appreciated. Please let us know before leaving any negative feedback or 1 point, 2 point low DSR or open any disputes on Paypal and Ebay, please give us the opportunity to resolve any problems and we will try our best to satisfy your needs.    If any question, please feel free to contact us via ""Ask seller a question"" ,We try our best to reply to your emails as soo n as possible, due to high volume of daily incoming emails and time zone difference, we may not be able to reply your emails immediately.Please allow 1-2 business days for us to response. ocking fee and merchandise must be in the unused condition only. About FeedbackWhen you receive the item and satisfied with the product, please leave positive feedback and 5 scores DSR. We will leave a 5 Scores DSR feedback for you. If, for any reason you are not satisfied with your purchase, please contact via Ebay Message and we will do our best to resolve it. Please don't leave neutral or negative feedback without any communition with .                 On Jul-15-17 at 02:09:09 PDT, seller added the following information:On 18-Jul-17 at 03:48:08 BST, seller added the following information:"
251662862094,"Store category
Sign Up Now !
You may also like
BUTANE GAS CHEF CREME BRULEE COOKING MICRO BLOW TORCH LIGHTER UTILITY BURNER H001188ALB0C1
Product Description
NEWUTILITY BURNERA MINI SIZED CHEFS BRULEE TORCH,THE UTILITY BURNER IS A HANDY PIECE OF EQUIPMENT TO HAVE IN THE KITCHEN IF YOU'RE LOOKING FOR PROFESSIONAL RESULTS.POWERED BY BUTANE (NOT SUPPLIED)ONCE FILLED IT CAN LAST FOR UP TO 90 MINUTES.MINI BRULEE TORCH ADJUSTABLE FLAME REFILLABLE WITH BUTANE GAS (SUPPLIED EMPTY) READ INCLUDED SAFETY INSTRUCTIONS PRIOR TO FILLING AND USE. APPRO 115X72X150mm.COLOUR:RED / BLACK.PLEASE VISIT OUR STORE TO VIEW OUR VAST PRODUCT RANGE
PACKAGE INCLUDEï¼š1 x torchNOTE: The color shipped will be based on available inventory Attenion: For safety shipping the torch lighter coming without gas.
Payment
Warranty & Return
Contact Us
Shipping
Shipping and handling
Payment
1. We only accept payments via PayPal.2. All payments must be prepaid, no Cash and COD payments.
Warranty & Return
1. All products have been checked and packaged in good condition before dispatch.2. In case the item is defective, please inform us within 30 days of receipt, we will replace a new one. No Refunds are offered.3. Buyers have to pay for the return cost and we will pay the cost for resend.
Contact Us
Give me a message through ebay or e-mail
Shipping
Note:
Standard Delivery from outside UK with Royal Mail   Standard Int'l Postage have the tracking number shipping. 1. We ship worldwide with flat rate shipping by Singapore Amail.We can also provide express post by EMS(5-8 days) or UPS(4-5 days). the cost is a higher than standard postage, about $30 or higher. If you want post by EMS or DHL, please contact us.2. We will use your shipping address filed on EBAY as the shipping address for the merchandise. If you would like to change the address, please contact us message after your payment.3. Buyers have to pay for the return cost and we will pay the cost for resend.
Shipping and handling
if you need tracking number ,should need other 3$,give me message! conutry0~7 days 8~15 days 16~25 days 26~35 days 36~45 days46~65 daysUSA/Canada5%35%40%10%5%-United Kingdom5%40%40%10%5%Germany-5%40%50%5%-Spain/France-5%40%50%5%-Austria-5%10%50%30%5%Australia-5%25%40%20%5%Most European countries-5%10%50%25%10%Italy--10%40%40%10%Brazil--10%40%40%10%
Feedback
On 14-Nov-17 at 14:13:47 GMT, seller added the following information:"
